Informazioni cronologiche,"Quando senti parlare di Intelligenza Artificiale, cosa ti viene in mente? ",Qual è la tua conoscenza dell'Intelligenza Artificiale? ,Come ti tieni aggiornato/a sull'AI? [Social Media],Come ti tieni aggiornato/a sull'AI? [Articoli scientifici],Come ti tieni aggiornato/a sull'AI? [Notizie],Come ti tieni aggiornato/a sull'AI? [Corsi/Formazione],Per ciascuno dei seguenti termini indica quanto conosci il suo significato [Intelligenza artificiale],Per ciascuno dei seguenti termini indica quanto conosci il suo significato [Intelligenza artificiale generativa],Per ciascuno dei seguenti termini indica quanto conosci il suo significato [Machine Learning (ML)],Per ciascuno dei seguenti termini indica quanto conosci il suo significato [Deep Learning (DL)],Per ciascuno dei seguenti termini indica quanto conosci il suo significato [Large Language Model (LLM)],Quanto pensi sia importante capire come funziona l'AI per poterla utilizzare in modo efficace? ,L'AI viene addestrata principalmente su dati creati da esseri umani. Quale pensi sia l'impatto più significativo di questo processo sui risultati generati? [L'AI riproduce e amplifica i pregiudizi presenti nei dati di addestramento umani],"L'AI viene addestrata principalmente su dati creati da esseri umani. Quale pensi sia l'impatto più significativo di questo processo sui risultati generati? [L'AI tende a essere più conservativa, limitandosi a ricombinare pattern esistenti invece di creare vera novità]",L'AI viene addestrata principalmente su dati creati da esseri umani. Quale pensi sia l'impatto più significativo di questo processo sui risultati generati? [L'AI rischia di perdere prospettive minoritarie poco rappresentate nei dati],L'AI viene addestrata principalmente su dati creati da esseri umani. Quale pensi sia l'impatto più significativo di questo processo sui risultati generati? [L'AI potrebbe sviluppare una visione distorta della realtà basata su contenuti online non rappresentativi],"L'AI viene addestrata principalmente su dati creati da esseri umani. Quale pensi sia l'impatto più significativo di questo processo sui risultati generati? [L'AI può rafforzare le tendenze dominanti presenti nei dati, creando un effetto ""bolla""]","Considerando che l'AI può anche imparare dai propri output (fenomeno noto come ""AI feedback loop""), quanto ti preoccupano questi scenari? [L'AI potrebbe allontanarsi gradualmente dalla comprensione della realtà umana]","Considerando che l'AI può anche imparare dai propri output (fenomeno noto come ""AI feedback loop""), quanto ti preoccupano questi scenari? [I bias iniziali potrebbero venire amplificati esponenzialmente]","Considerando che l'AI può anche imparare dai propri output (fenomeno noto come ""AI feedback loop""), quanto ti preoccupano questi scenari? [L'AI potrebbe sviluppare pattern comportamentali sempre più artificiali]","Considerando che l'AI può anche imparare dai propri output (fenomeno noto come ""AI feedback loop""), quanto ti preoccupano questi scenari? [La diversità dei contenuti generati potrebbe diminuire progressivamente]",Quanto pensi che l'AI attuale simuli bene il ragionamento umano?,"Con quali strumenti di AI hai interagito? [Chatbot conversazionali (es. ChatGPT per scrivere testi, rispondere a domande, aiuto nella programmazione)]","Con quali strumenti di AI hai interagito? [Generatori di immagini AI (es. DALL-E per creare arte, Midjourney per design, Photoshop AI per modificare foto)]","Con quali strumenti di AI hai interagito? [Assistenti vocali (es. Siri di Apple, Alexa di Amazon, Google Assistant per comandi vocali)]","Con quali strumenti di AI hai interagito? [Strumenti di produttività (es. Gmail Smart Compose per completamento email, Grammarly per correzione testi)]","Con quali strumenti di AI hai interagito? [Sistemi di raccomandazione (es. Netflix per film consigliati, Spotify per playlist personalizzate, Amazon per prodotti)]","Per quali scopi lo hai utilizzato?  [Generazione di Testo (copywriting, scrittura di articoli, descrizioni di prodotti, email)]",Per quali scopi lo hai utilizzato?  [Assistenza Virtuale e Customer Support],Per quali scopi lo hai utilizzato?  [Traduzione],Per quali scopi lo hai utilizzato?  [Analisi e Sintesi di Testi],Per quali scopi lo hai utilizzato?  [Educazione e Formazione],Per quali scopi lo hai utilizzato?  [Generazione di Codice e Programmazione],Per quali scopi lo hai utilizzato?  [Ricerca e Sperimentazione],Per quali scopi lo hai utilizzato?  [Creatività e Intrattenimento],Per quali scopi lo hai utilizzato?  [Analisi Dati e Previsioni],"Per quali scopi lo hai utilizzato?  [Consulenza professionale (legale, medica, finanziaria, psicologica ecc...)]",Ti è capitato di pagare per uno strumento AI?,"Se sei abbonato, quanto paghi mensilmente per i servizi di AI?",In cosa pensi l'AI sia particolarmente efficace?,In cosa pensi l'AI abbia ancora tanta strada da fare?,Quali ulteriori funzionalità vorresti vedere applicata in un AI Generativa?  ,Qual è l'AI che maggiormente utilizzi? [ChatGPT (OpenAI)],Qual è l'AI che maggiormente utilizzi? [Claude (Anthropic)],Qual è l'AI che maggiormente utilizzi? [Mistral],Qual è l'AI che maggiormente utilizzi? [Gemini (Google)],Qual è l'AI che maggiormente utilizzi? [LLaMA (Meta)],Qual è l'AI che maggiormente utilizzi? [Copilot (Microsoft)],"Qual è l'AI che maggiormente utilizzi? [Grok (X, ex Twitter)]",Vantaggi AI [Ottimizzazione del tempo],Vantaggi AI [Espansione della conoscenza],Vantaggi AI [Sviluppo di competenze],Vantaggi AI [Prospettive e idee diverse/Creatività aumentata],Vantaggi AI [Precisione e riduzione degli errori],"Svantaggi dell'AI, quanto pensi possano impattare? [Perdita di posti di lavoro]","Svantaggi dell'AI, quanto pensi possano impattare? [Perdita della privacy]","Svantaggi dell'AI, quanto pensi possano impattare? [Concentrazione di potere]","Svantaggi dell'AI, quanto pensi possano impattare? [Bias e discriminazioni]","Svantaggi dell'AI, quanto pensi possano impattare? [Trasparenza algoritmica (Black Box)]","Svantaggi dell'AI, quanto pensi possano impattare? [Dipendenza tecnologica]","Svantaggi dell'AI, quanto pensi possano impattare? [Superintelligenza(AI con coscienza)]","Svantaggi dell'AI, quanto pensi possano impattare? [Deepfake e disinformazione]","Svantaggi dell'AI, quanto pensi possano impattare? [Relazioni umane]","Svantaggi dell'AI, quanto pensi possano impattare? [Competenze umane]","Svantaggi dell'AI, quanto pensi possano impattare? [Decisioni automatizzate]","Svantaggi dell'AI, quanto pensi possano impattare? [Impatto ambientale]","Svantaggi dell'AI, quanto pensi possano impattare? [Utilizzo militare]",Settori che beneficieranno dell'AI  [Servizio clienti e call center],Settori che beneficieranno dell'AI  [Data entry e amministrazione di base],Settori che beneficieranno dell'AI  [Giornalismo],Settori che beneficieranno dell'AI  [Settore della produzione manifatturiera],"Settori che beneficieranno dell'AI  [Trasporti e logistica (autisti, magazzinieri)]",Settori che beneficieranno dell'AI  [Sanità (diagnostica)],Settori che beneficieranno dell'AI  [Educazione],Settori che beneficieranno dell'AI  [Grafica e design],Settori che beneficieranno dell'AI  [Traduttori],Settori che beneficieranno dell'AI  [Pubblicità e marketing digitale],Settori che beneficieranno dell'AI  [Contabilità],Settori che beneficieranno dell'AI  [Assistenza legale e revisione contratti],Settori che beneficieranno dell'AI  [Settore retail (vendita al dettaglio)],Settori che beneficieranno dell'AI  [Risorse umane],Settori che beneficieranno dell'AI  [Produzione musicale e audio],Settori che beneficieranno dell'AI  [Programmatore],Settori che beneficieranno dell'AI  [Intrattenimento],Settori che beneficieranno dell'AI  [Sicurezza],Settori che beneficieranno dell'AI  [Finanza],Settori che beneficieranno dell'AI  [Fitness],Settori che beneficieranno dell'AI  [Caregiving],"Sul lavoro, ti faresti dare volentieri istruzioni da un'AI?",Ruoli lavorativi a rischio sostituzione [Servizio clienti e call center],Ruoli lavorativi a rischio sostituzione [Data entry e amministrazione di base],Ruoli lavorativi a rischio sostituzione [Giornalismo],Ruoli lavorativi a rischio sostituzione [Settore della produzione manifatturiera],"Ruoli lavorativi a rischio sostituzione [Trasporti e logistica (autisti, magazzinieri)]",Ruoli lavorativi a rischio sostituzione [Sanità (diagnostica)],Ruoli lavorativi a rischio sostituzione [Educazione],Ruoli lavorativi a rischio sostituzione [Grafica e design],Ruoli lavorativi a rischio sostituzione [Traduttori],Ruoli lavorativi a rischio sostituzione [Pubblicità e marketing digitale],Ruoli lavorativi a rischio sostituzione [Contabilità],Ruoli lavorativi a rischio sostituzione [Assistenza legale e revisione contratti],Ruoli lavorativi a rischio sostituzione [Settore retail (vendita al dettaglio)],Ruoli lavorativi a rischio sostituzione [Risorse umane],Ruoli lavorativi a rischio sostituzione [Produzione musicale e audio],Ruoli lavorativi a rischio sostituzione [Programmatore],Ruoli lavorativi a rischio sostituzione [Intrattenimento],Ruoli lavorativi a rischio sostituzione [Sicurezza],Ruoli lavorativi a rischio sostituzione [Fitness],Ruoli lavorativi a rischio sostituzione [Caregiving],Chi dovrebbe essere responsabile legalmente per gli errori commessi da un sistema AI?  [Diagnosi mediche critiche],Chi dovrebbe essere responsabile legalmente per gli errori commessi da un sistema AI?  [Guida autonoma],Chi dovrebbe essere responsabile legalmente per gli errori commessi da un sistema AI?  [Decisioni giudiziarie],Chi dovrebbe essere responsabile legalmente per gli errori commessi da un sistema AI?  [Approvazione prestiti/mutui],Chi dovrebbe essere responsabile legalmente per gli errori commessi da un sistema AI?  [Assunzioni e licenziamenti],Chi dovrebbe essere responsabile legalmente per gli errori commessi da un sistema AI?  [Valutazione studenti/esami],Quanto pensi che l'essere umano sarà in grado di mantenere il controllo sui sistemi AI considerando il problema delle black box*?,"L'immagine sotto riportata, ritrae un calciatore molto famoso, l'immagine è stata creata con il modello AI Grok 2 di X come descritto dal watermark** in basso a destra.
Quanto ti preoccupa il fenomeno del deepfake*** o della disinformazione?","Considerati i potenziali rischi legati all'AI, quanto dovrebbe essere intenso l’intervento delle istituzioni nel monitorarne gli sviluppi? ","Come descriveresti, in generale, la tua esperienza con questo tipo di tecnologia? Ti senti più aiutato o più minacciato? (Scala da 1 a 5: 1 = molto minacciato, 5 = molto aiutato) ",Età: ,Genere:,Livello di istruzione: ,Occupazione attuale: ,Settore di lavoro o studio(se applicabile): ,Area Geografica di residenza:
19/12/2024 20.58.58,La possibilità di utilizzarla come supporto nel problem solving,3,Occasionalmente,Mai,Raramente,Mai,Lo conosco bene,Non lo conosco affatto,Lo conosco vagamente,Non lo conosco affatto,Non lo conosco affatto,3,Moderato,Moderato,Limitato,Minimo,Moderato,Poco,Poco,Per nulla,Moderatamente,4,Spesso,Spesso,Raramente,Raramente,Spesso,Spesso,Qualche volta,Raramente,Spesso,Qualche volta,Spesso,Mai,Qualche volta,Raramente,Raramente,"Qualche volta, quando mi serve o per curiosità",Meno di 30€,"Elaborazione di log con errori, problem solving e velocizazzione di alcuni task ripetitivi",A volte potrebbe escludere aspetti fondamentali oppure inventare risposte non applicabili,Tutto ciò che potrebbe essere utile per delegare sempre di più alcune azioni ripetitive,Spesso,Spesso,Mai,Mai,Mai,Qualche volta,Mai,Eccezionali,Moderati,Buoni,Moderati,Eccezionali,Poco,Moderatamente,Moderatamente,Per nulla,Moderatamente,Poco,Moderatamente,Gravemente,Poco,Moderatamente,Gravemente,Poco,Gravemente,Moderato,Buono,Minimo,Buono,Significativo,Buono,Significativo,Buono,Buono,Significativo,Moderato,Buono,Significativo,Significativo,Significativo,Eccezionale,Buono,Moderato,Buono,Buono,Buono,4,Rischio basso,Rischio moderato,Rischio basso,Rischio moderato,Rischio basso,Rischio minimo,Rischio minimo,Rischio basso,Rischio minimo,Rischio moderato,Rischio minimo,Rischio basso,Rischio minimo,Rischio basso,Rischio moderato,Rischio minimo,Rischio minimo,Rischio minimo,Rischio basso,Rischio minimo,Utente/Professionista che usa l'AI,Azienda sviluppatrice AI,Utente/Professionista che usa l'AI,Utente/Professionista che usa l'AI,Utente/Professionista che usa l'AI,Utente/Professionista che usa l'AI,1,4,5,5,25-34 anni,Maschile,Laurea triennale,Studente,Arte / Cultura,Nord Italia
22/12/2024 11.34.30,Comodita,1,Raramente,Raramente,Raramente,Raramente,Lo conosco vagamente,Non lo conosco affatto,Non lo conosco affatto,Non lo conosco affatto,Non lo conosco affatto,4,Minimo,Minimo,Limitato,Minimo,Minimo,Molto,Molto,Estremamente,Estremamente,2,Raramente,Mai,Spesso,Raramente,Raramente,Raramente,Mai,Raramente,Raramente,Mai,Mai,Mai,Mai,Raramente,Raramente,Mai,Non pago/Preferisco non rispondere,Gestire i dati ,Non ho idea,Non lo so,Raramente,Mai,Mai,Mai,Mai,Mai,Mai,Buoni,Moderati,Buoni,Significativi,Significativi,Moderatamente,Gravemente,Impatto critico,Poco,Moderatamente,Impatto critico,Impatto critico,Moderatamente,Gravemente,Gravemente,Impatto critico,Per nulla,Impatto critico,Eccezionale,Eccezionale,Eccezionale,Eccezionale,Moderato,Eccezionale,Minimo,Eccezionale,Eccezionale,Eccezionale,Eccezionale,Moderato,Buono,Eccezionale,Eccezionale,Eccezionale,Minimo,Buono,Significativo,Minimo,Moderato,1,Rischio critico,Rischio critico,Rischio critico,Rischio moderato,Rischio moderato,Rischio alto,Rischio moderato,Rischio alto,Rischio alto,Rischio critico,Rischio alto,Rischio moderato,Rischio moderato,Rischio critico,Rischio critico,Rischio critico,Rischio moderato,Rischio critico,Rischio moderato,Rischio alto,Combinazione di tutti gli autori coinvolti,Combinazione di tutti gli autori coinvolti,Combinazione di tutti gli autori coinvolti,Utente/Professionista che usa l'AI,Utente/Professionista che usa l'AI,Utente/Professionista che usa l'AI,2,4,4,4,55-64 anni,Maschile,"Scuola secondaria superiore (Liceo, Istituto tecnico)",Imprenditore,Costruzioni / Edile,Nord Italia
22/12/2024 13.30.59,"quando sento parlare di intelligenza artificiale mi viene immediatamente in mente chat gpt o cose del genere ma sono consapevole che é molto più di questo, per esempio mi viene in mente una guida o cose del genere, che per qualsiasi cosa ha la risposta ",3,Molto frequentemente,Occasionalmente,Raramente,Mai,Lo conosco bene,Lo conosco in modo basilare,Non lo conosco affatto,Non lo conosco affatto,Lo conosco bene,5,Moderato,Moderato,Moderato,Moderato,Moderato,Estremamente,Molto,Molto,Poco,3,Sempre,Qualche volta,Sempre,Raramente,Sempre,Qualche volta,Raramente,Sempre,Sempre,Sempre,Raramente,Sempre,Sempre,Qualche volta,Raramente,Mai,Non pago/Preferisco non rispondere,nel rispondere rapidamente alle domande ,nel risolvere problemi o nel commettere errori umani quando richiesto ,riuscire a risolvere correttamente ai problemi e fare errori umani quando richiesto,Sempre,Mai,Mai,Spesso,Mai,Qualche volta,Mai,Moderati,Buoni,Moderati,Buoni,Moderati,Gravemente,Gravemente,Moderatamente,Moderatamente,Moderatamente,Impatto critico,Impatto critico,Moderatamente,Gravemente,Gravemente,Gravemente,Poco,Impatto critico,Significativo,Buono,Significativo,Moderato,Significativo,Moderato,Significativo,Eccezionale,Eccezionale,Eccezionale,Eccezionale,Buono,Buono,Moderato,Eccezionale,Eccezionale,Eccezionale,Buono,Buono,Significativo,Buono,3,Rischio critico,Rischio moderato,Rischio moderato,Rischio basso,Rischio alto,Rischio moderato,Rischio basso,Rischio alto,Rischio critico,Rischio critico,Rischio moderato,Rischio moderato,Rischio moderato,Rischio moderato,Rischio critico,Rischio alto,Rischio alto,Rischio moderato,Rischio moderato,Rischio moderato,Utente/Professionista che usa l'AI,Utente/Professionista che usa l'AI,Utente/Professionista che usa l'AI,Utente/Professionista che usa l'AI,Azienda che usa l'AI,Azienda che usa l'AI,2,4,4,3,Meno di 18 anni,Femminile,"Scuola secondaria superiore (Liceo, Istituto tecnico)",Studente,chimica ,Nord Italia
22/12/2024 14.25.40,Chat GPT,3,Frequentemente,Occasionalmente,Molto frequentemente,Raramente,Lo conosco bene,Lo conosco bene,Lo conosco bene,Lo conosco in modo basilare,Lo conosco in modo basilare,5,Significativo,Massimo,Significativo,Moderato,Massimo,Poco,Moderatamente,Molto,Moderatamente,3,Sempre,Mai,Qualche volta,Qualche volta,Raramente,Spesso,Qualche volta,Raramente,Spesso,Sempre,Qualche volta,Raramente,Raramente,Raramente,Raramente,Mai,Non pago/Preferisco non rispondere,Fornire velocemente informazioni ad hoc o personalizzate in base alla richiesta,Diversificazione dei contenuti in output e affidabilità delle fonti che utilizza. ,FAQ correlate alla richiesta effettuata ,Sempre,Mai,Mai,Qualche volta,Mai,Spesso,Mai,Eccezionali,Moderati,Moderati,Buoni,Moderati,Poco,Gravemente,Moderatamente,Moderatamente,Gravemente,Impatto critico,Moderatamente,Gravemente,Poco,Moderatamente,Gravemente,Gravemente,Gravemente,Eccezionale,Significativo,Moderato,Significativo,Significativo,Buono,Significativo,Buono,Eccezionale,Buono,Buono,Buono,Moderato,Buono,Buono,Buono,Significativo,Buono,Buono,Moderato,Moderato,4,Rischio critico,Rischio moderato,Rischio basso,Rischio moderato,Rischio moderato,Rischio basso,Rischio moderato,Rischio moderato,Rischio critico,Rischio alto,Rischio basso,Rischio basso,Rischio moderato,Rischio moderato,Rischio alto,Rischio basso,Rischio basso,Rischio basso,Rischio moderato,Rischio basso,Utente/Professionista che usa l'AI,Azienda sviluppatrice AI,Il governo o gli enti di regolamentazione,Azienda che usa l'AI,Il governo o gli enti di regolamentazione,Azienda che usa l'AI,2,4,5,4,25-34 anni,Femminile,Laurea magistrale/Master,Dipendente,Ingegneria / Produzione,Nord Italia
22/12/2024 15.52.43,Chat gtp e Ai,3,Occasionalmente,Mai,Raramente,Mai,Lo conosco in modo basilare,Non lo conosco affatto,Non lo conosco affatto,Non lo conosco affatto,Non lo conosco affatto,2,Moderato,Limitato,Significativo,Massimo,Massimo,Molto,Molto,Estremamente,Molto,3,Mai,Sempre,Spesso,Qualche volta,Spesso,Mai,Raramente,Spesso,Mai,Raramente,Mai,Mai,Sempre,Mai,Mai,Mai,Non pago/Preferisco non rispondere,Nella rapidità di ricerca di informazioni,"Rimane troppo restrittivo, non agisce mai in modo addica e al 100% è sempre un po’ impreciso",Non saprei,Qualche volta,Mai,Mai,Sempre,Raramente,Qualche volta,Sempre,Eccezionali,Significativi,Buoni,Buoni,Moderati,Moderatamente,Impatto critico,Impatto critico,Impatto critico,Moderatamente,Impatto critico,Gravemente,Impatto critico,Poco,Per nulla,Moderatamente,Impatto critico,Impatto critico,Significativo,Eccezionale,Moderato,Minimo,Moderato,Buono,Moderato,Eccezionale,Eccezionale,Significativo,Significativo,Moderato,Moderato,Moderato,Significativo,Eccezionale,Moderato,Significativo,Significativo,Significativo,Minimo,4,Rischio critico,Rischio critico,Rischio basso,Rischio minimo,Rischio basso,Rischio moderato,Rischio minimo,Rischio critico,Rischio critico,Rischio critico,Rischio moderato,Rischio basso,Rischio basso,Rischio basso,Rischio critico,Rischio critico,Rischio moderato,Rischio alto,Rischio moderato,Rischio minimo,Combinazione di tutti gli autori coinvolti,Il governo o gli enti di regolamentazione,Utente/Professionista che usa l'AI,Il governo o gli enti di regolamentazione,Combinazione di tutti gli autori coinvolti,Combinazione di tutti gli autori coinvolti,1,3,5,3,18-24 anni,Femminile,"Scuola secondaria superiore (Liceo, Istituto tecnico)",Studente,Arte / Cultura,Nord Italia
22/12/2024 17.48.20,"Futuro, automatizzazione ",3,Frequentemente,Raramente,Occasionalmente,Raramente,Lo conosco in modo basilare,Lo conosco in modo basilare,Lo conosco in modo basilare,Lo conosco in modo basilare,Lo conosco vagamente,5,Moderato,Limitato,Limitato,Moderato,Significativo,Moderatamente,Moderatamente,Molto,Poco,3,Qualche volta,Qualche volta,Spesso,Qualche volta,Spesso,Qualche volta,Qualche volta,Qualche volta,Raramente,Raramente,Qualche volta,Raramente,Spesso,Raramente,Raramente,"Qualche volta, quando mi serve o per curiosità",Meno di 30€,Aumenta la comodità e aiuta in vari aspetti della vita quotidiana ,Dovrebbe avvicinarsi più alla sensibilità umana ,Più umanità,Raramente,Mai,Mai,Raramente,Mai,Mai,Mai,Significativi,Buoni,Buoni,Buoni,Buoni,Impatto critico,Moderatamente,Moderatamente,Moderatamente,Moderatamente,Impatto critico,Gravemente,Poco,Impatto critico,Moderatamente,Poco,Poco,Gravemente,Significativo,Buono,Moderato,Minimo,Minimo,Buono,Moderato,Significativo,Significativo,Significativo,Buono,Moderato,Minimo,Buono,Significativo,Significativo,Significativo,Significativo,Buono,Buono,Buono,2,Rischio alto,Rischio alto,Rischio basso,Rischio minimo,Rischio minimo,Rischio moderato,Rischio moderato,Rischio critico,Rischio critico,Rischio alto,Rischio moderato,Rischio basso,Rischio minimo,Rischio moderato,Rischio critico,Rischio critico,Rischio critico,Rischio moderato,Rischio moderato,Rischio moderato,Utente/Professionista che usa l'AI,Utente/Professionista che usa l'AI,Utente/Professionista che usa l'AI,Utente/Professionista che usa l'AI,Utente/Professionista che usa l'AI,Utente/Professionista che usa l'AI,3,4,4,4,25-34 anni,Femminile,"Scuola secondaria superiore (Liceo, Istituto tecnico)",Dipendente,Commercio / Vendite,Nord Italia
22/12/2024 19.18.15,Kevin,1,Mai,Mai,Mai,Mai,Lo conosco in modo basilare,Non lo conosco affatto,Non lo conosco affatto,Non lo conosco affatto,Non lo conosco affatto,5,Minimo,Limitato,Limitato,Massimo,Moderato,Molto,Per nulla,Moderatamente,Moderatamente,2,Raramente,Raramente,Spesso,Raramente,Sempre,Spesso,Mai,Raramente,Mai,Mai,Mai,Mai,Qualche volta,Mai,Mai,Mai,Non pago/Preferisco non rispondere,"Non lo so, non conosco abbastanza ","Non lo so, non conosco abbastanza ","Non lo so, non conosco abbastanza ",Mai,Mai,Mai,Mai,Mai,Mai,Mai,Buoni,Buoni,Buoni,Buoni,Buoni,Moderatamente,Moderatamente,Poco,Poco,Poco,Gravemente,Poco,Gravemente,Gravemente,Gravemente,Gravemente,Moderatamente,Gravemente,Moderato,Moderato,Significativo,Minimo,Moderato,Buono,Moderato,Significativo,Buono,Buono,Moderato,Moderato,Moderato,Buono,Significativo,Significativo,Buono,Buono,Moderato,Moderato,Moderato,3,Rischio basso,Rischio basso,Rischio moderato,Rischio minimo,Rischio minimo,Rischio minimo,Rischio minimo,Rischio moderato,Rischio moderato,Rischio basso,Rischio basso,Rischio basso,Rischio minimo,Rischio basso,Rischio moderato,Rischio moderato,Rischio basso,Rischio basso,Rischio basso,Rischio basso,Combinazione di tutti gli autori coinvolti,Combinazione di tutti gli autori coinvolti,Combinazione di tutti gli autori coinvolti,Combinazione di tutti gli autori coinvolti,Combinazione di tutti gli autori coinvolti,Combinazione di tutti gli autori coinvolti,3,5,4,3,25-34 anni,Femminile,Laurea triennale,Libero professionista,Costruzioni / Edile,Nord Italia
22/12/2024 19.22.34,L’intelligenza artificiale,3,Frequentemente,Mai,Mai,Mai,Lo conosco bene,Non lo conosco affatto,Non lo conosco affatto,Non lo conosco affatto,Non lo conosco affatto,5,Massimo,Minimo,Minimo,Minimo,Significativo,Poco,Poco,Per nulla,Per nulla,3,Spesso,Mai,Spesso,Spesso,Sempre,Spesso,Mai,Mai,Spesso,Spesso,Mai,Mai,Spesso,Spesso,Spesso,Mai,Non pago/Preferisco non rispondere,Lo trovo particolarmente efficace nella creazione di testi per le mail ,Su molte professioni non è ancora formato al 100% se chiedi aiuto per determinati programmi ti confonde solo le idee,boh non saprei onestamente,Sempre,Mai,Mai,Mai,Mai,Mai,Mai,Eccezionali,Eccezionali,Moderati,Significativi,Significativi,Impatto critico,Impatto critico,Impatto critico,Moderatamente,Moderatamente,Impatto critico,Impatto critico,Moderatamente,Per nulla,Gravemente,Gravemente,Moderatamente,Impatto critico,Eccezionale,Eccezionale,Minimo,Significativo,Significativo,Buono,Eccezionale,Eccezionale,Eccezionale,Minimo,Buono,Buono,Minimo,Eccezionale,Eccezionale,Eccezionale,Minimo,Eccezionale,Buono,Buono,Minimo,3,Rischio critico,Rischio basso,Rischio basso,Rischio basso,Rischio basso,Rischio alto,Rischio alto,Rischio alto,Rischio alto,Rischio basso,Rischio alto,Rischio alto,Rischio minimo,Rischio critico,Rischio moderato,Rischio critico,Rischio moderato,Rischio moderato,Rischio moderato,Rischio minimo,Azienda sviluppatrice AI,Azienda sviluppatrice AI,Azienda sviluppatrice AI,Azienda sviluppatrice AI,Azienda sviluppatrice AI,Azienda sviluppatrice AI,1,5,4,3,18-24 anni,Maschile,"Scuola secondaria superiore (Liceo, Istituto tecnico)",Libero professionista,Costruzioni / Edile,Nord Italia
22/12/2024 21.50.55,Chat GPT,3,Frequentemente,Occasionalmente,Frequentemente,Raramente,Lo conosco approfonditamente,Lo conosco bene,Lo conosco in modo basilare,Lo conosco in modo basilare,Non lo conosco affatto,5,Minimo,Significativo,Moderato,Moderato,Limitato,Poco,Poco,Moderatamente,Moderatamente,4,Sempre,Qualche volta,Spesso,Raramente,Sempre,Sempre,Sempre,Sempre,Spesso,Qualche volta,Spesso,Spesso,Qualche volta,Mai,Raramente,Mai,Non pago/Preferisco non rispondere,"Generare risposte in poco tempo, elaborando e analizzando molti dati al secondo ",Deve avere più inventiva ed essere più creativa come un umano ,Non lo so😅,Sempre,Raramente,Mai,Mai,Mai,Mai,Mai,Eccezionali,Buoni,Moderati,Minimi,Significativi,Gravemente,Gravemente,Per nulla,Poco,Per nulla,Impatto critico,Poco,Poco,Moderatamente,Moderatamente,Gravemente,Per nulla,Moderatamente,Eccezionale,Buono,Moderato,Minimo,Buono,Significativo,Buono,Buono,Eccezionale,Buono,Buono,Buono,Moderato,Moderato,Minimo,Significativo,Moderato,Moderato,Moderato,Minimo,Minimo,2,Rischio critico,Rischio moderato,Rischio basso,Rischio minimo,Rischio moderato,Rischio basso,Rischio minimo,Rischio basso,Rischio critico,Rischio moderato,Rischio basso,Rischio basso,Rischio basso,Rischio basso,Rischio minimo,Rischio moderato,Rischio basso,Rischio basso,Rischio minimo,Rischio minimo,Utente/Professionista che usa l'AI,Utente/Professionista che usa l'AI,Utente/Professionista che usa l'AI,Utente/Professionista che usa l'AI,Azienda che usa l'AI,Il governo o gli enti di regolamentazione,2,4,5,4,18-24 anni,Femminile,Laurea triennale,Studente,Ingegneria / Produzione,Nord Italia
23/12/2024 1.28.31,Un qualsiasi strumento tecnologico in grado di agire come un essere umano ,3,Occasionalmente,Mai,Frequentemente,Frequentemente,Lo conosco bene,Lo conosco bene,Lo conosco in modo basilare,Lo conosco vagamente,Lo conosco in modo basilare,4,Significativo,Significativo,Moderato,Moderato,Significativo,Moderatamente,Poco,Moderatamente,Poco,3,Spesso,Qualche volta,Qualche volta,Qualche volta,Sempre,Raramente,Spesso,Sempre,Spesso,Sempre,Sempre,Sempre,Raramente,Qualche volta,Mai,Mai,Non pago/Preferisco non rispondere,"Nel fornire risposte che diano un’idea generale su un certo argomento nel caso della generativa, sul semplificare compiti quotidiani tramite automatizzazioni come nella domotica","Nel tenere in considerazione anche la parte emotiva e più irrazionale dell’uomo, anche se ciò L’avvicinerebbe forse troppo pericolosamente al nostro comportamento ","Che scriva in maniera più umana i testi e che generi immagini sempre più realistiche, con indicazioni però che le facciano risalire a strumenti AI per evitare il fenomeno dei deepfake",Sempre,Spesso,Raramente,Raramente,Raramente,Raramente,Qualche volta,Significativi,Significativi,Buoni,Buoni,Moderati,Moderatamente,Moderatamente,Moderatamente,Moderatamente,Gravemente,Impatto critico,Impatto critico,Impatto critico,Moderatamente,Gravemente,Gravemente,Moderatamente,Moderatamente,Eccezionale,Eccezionale,Buono,Significativo,Significativo,Buono,Buono,Significativo,Significativo,Significativo,Buono,Moderato,Moderato,Significativo,Significativo,Significativo,Moderato,Significativo,Significativo,Minimo,Buono,4,Rischio critico,Rischio alto,Rischio moderato,Rischio moderato,Rischio moderato,Rischio minimo,Rischio minimo,Rischio alto,Rischio critico,Rischio moderato,Rischio basso,Rischio minimo,Rischio minimo,Rischio basso,Rischio moderato,Rischio alto,Rischio minimo,Rischio basso,Rischio minimo,Rischio minimo,Utente/Professionista che usa l'AI,Azienda sviluppatrice AI,Il governo o gli enti di regolamentazione,Combinazione di tutti gli autori coinvolti,Combinazione di tutti gli autori coinvolti,Utente/Professionista che usa l'AI,2,4,4,4,18-24 anni,Maschile,Laurea triennale,Studente,Finanza / Economia,Nord Italia
